Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
d151d8dc-cebf-89f2-0bc4-7b0ad8ebee4f,1955-09-24,,999-25-7951,S99923600,X6448484X,Mr.,Harvey63,Genaro214,Mante251,,,W,white,nonhispanic,M,Newport Beach  California  US,988 Schmitt Passage Unit 57,Watsonville,California,Santa Cruz County,6087,95019,36.97269743997385,-121.80653554019086,1096777.93,434914.71,103543
677e3d64-498d-f917-ce5b-322e652aabf1,1987-10-18,,999-24-1124,S99978064,X81159717X,Mr.,Eldridge510,,Hermann103,,,M,white,nonhispanic,M,Compton  California  US,639 McLaughlin Passage,South Whittier,California,Los Angeles County,,00000,33.914905459479115,-118.04884392261376,82208.96,6033.81,116709
b6bd2a75-7e8e-2073-2407-28536dc09387,2001-06-17,,999-93-9330,S99979930,X41409593X,Ms.,Ka422,,Kihn564,,,,other,nonhispanic,F,Fort Irwin  California  US,1053 Walter Frontage road Apt 48,Los Angeles,California,Los Angeles County,6037,90003,34.2136919644476,-118.52922703885861,7835.33,533520.77,2417
ea29bc4d-b206-5df6-b95c-4acda763a0c7,1987-07-22,,999-49-1366,S99946495,X35087214X,Mrs.,Estelle478,Elena945,Stiedemann542,,Green467,M,white,nonhispanic,F,Cambria  California  US,256 Conn Quay,Claremont,California,Los Angeles County,6037,91711,34.195997882252804,-117.78338081687556,198793.24,470892.88,108581
ca03ee97-b6fd-5c73-9b39-7287efd21f82,1992-06-07,,999-32-3396,S99967504,X6572706X,Mr.,Everette494,Pedro316,Hamill307,,,M,white,nonhispanic,M,Laguna Niguel  California  US,860 Donnelly Well,Los Angeles,California,Los Angeles County,6037,90003,34.02861315323526,-118.25681809702849,433234.13,610864.69,91883
e91f43dd-45d5-c8bc-5557-1248226b3493,2014-01-06,,999-68-8525,,,,Dinah304,Nichelle912,Bergnaum523,,,,white,hispanic,F,Temecula  California  US,338 Runolfsson Tunnel,Garden Grove,California,Orange County,6059,92844,33.83954841368664,-118.03532210030373,49898.38,0.00,88915
0178d5e6-176f-05f2-6ba1-bfc5cbb48b88,1993-06-06,,999-65-9754,S99910284,X31734619X,Mr.,Frank378,Burton124,Moore224,,,M,white,nonhispanic,M,Mead Valley  California  US,515 Konopelski Boulevard,South El Monte,California,Los Angeles County,6037,91731,34.09185088109527,-118.0613973722843,49602.63,1149325.80,24002
14085517-df7f-04a7-6bb2-bfc6d79f6547,2023-10-24,,999-12-3383,,,,Adan632,Adolph80,Botsford977,,,,white,nonhispanic,M,San Francisco  California  US,357 Jenkins Union Unit 3,El Monte,California,Los Angeles County,6037,91006,34.139495436033016,-118.00283285198749,350.00,6209.54,36304
02f88414-db53-83ba-3ee3-9db7642ac44f,1971-12-09,,999-73-3924,S99915024,X85539269X,Mrs.,Eugenia832,Kasey569,Wiza601,,Conroy74,M,white,nonhispanic,F,Los Angeles  California  US,591 Von Village Suite 27,San Francisco,California,San Francisco County,6075,94127,37.79757657488332,-122.40367128331881,262972.84,964749.35,133992
ecd23970-9b80-279a-6a87-bc96a03f2a23,1992-10-21,,999-60-7688,S99979667,X30336013X,Ms.,Marchelle563,Marjory382,Skiles927,,,S,white,nonhispanic,F,Los Angeles  California  US,322 Conroy Stravenue Unit 78,Victorville,California,San Bernardino County,6071,92395,34.68887154632305,-117.65759463494398,179499.14,767823.37,82601
69b01a66-26da-8a56-4016-d6e35178f853,1956-03-07,,999-11-2775,S99941167,X81397572X,Mrs.,Noemi984,Farrah946,Jaskolski867,,Hegmann834,M,black,nonhispanic,F,San Jose  California  US,635 Stehr Dam Unit 12,Chula Vista,California,San Diego County,6073,91950,32.66841816553902,-117.06323088910975,1412351.92,916346.46,81603
05eeafa6-c7e5-41cf-fa18-cb2de5fad660,1974-06-20,,999-83-5769,S99940254,X8114687X,Mrs.,Cecil300,Yuko264,Lebsack687,MD,Quitzon246,D,white,nonhispanic,F,Santa Rosa  California  US,966 Satterfield Brook Unit 38,Roseville,California,Placer County,6061,95765,38.80785767010468,-121.30125276419905,49433.07,2248912.04,724915
2e40b2e5-a6c2-4758-bef3-895de08745a5,2010-05-29,,999-90-3628,,,,Kevin729,,Casper496,,,,white,nonhispanic,M,Ridgecrest  California  US,519 Blick Knoll,Apple Valley,California,San Bernardino County,6071,92307,34.46778095098797,-117.14128056342419,2900.00,72026.00,36557
6866b124-298d-53f5-0ffe-10e1ed81037e,1973-08-15,,999-43-4041,S99941704,X75611098X,Mr.,Nelson403,Hong136,Kautzer186,,,D,white,nonhispanic,M,Maywood  California  US,210 Mills Gateway Apt 6,San Jose,California,Santa Clara County,6085,94089,37.38552242628678,-121.87188488979771,119546.42,27343.13,112310
90729103-990b-f385-9961-5c214cf84d76,1954-11-29,,999-90-2441,S99936340,X50918290X,Mr.,James276,Carrol931,Mueller846,,,D,white,nonhispanic,M,San Diego  California  US,195 Armstrong Manor Apt 93,Modesto,California,Stanislaus County,6099,95355,37.689961562269104,-121.04657444211193,69226.70,1246484.62,17568
7388975b-77f2-d0f1-cd9b-63605b7cbacf,1987-10-25,,999-43-2848,S99934416,X61899655X,Mr.,Mack300,Dylan44,Aufderhar910,,,M,black,nonhispanic,M,San Diego  California  US,392 Kilback Approach Suite 99,Culver City,California,Los Angeles County,6037,90066,34.00629110454303,-118.40697260953316,289224.03,98057.59,87866
22944eb1-10dc-515e-3634-039a22e0d1c2,1975-03-27,,999-28-1842,S99959026,X47128277X,Mrs.,Elene949,Jeffie441,Kshlerin58,,Ziemann98,M,white,nonhispanic,F,Chula Vista  California  US,892 Botsford Heights Unit 74,Los Angeles,California,Los Angeles County,6037,90089,34.01068299565011,-118.36374946144348,21279.79,769576.86,12415
7974dcbd-056c-deb7-7950-fe070b4ff0b5,1965-02-26,,999-40-9488,S99999593,X78043647X,Mr.,Salvador46,Julio César525,Esparza426,,,M,asian,hispanic,M,Panama City  Panama  PA,322 Ledner Way Apt 33,Ashland,California,Alameda County,,00000,37.65164207828993,-122.1111472739386,743583.37,505237.89,87708
031c6137-2ea9-1e4f-91df-0a23381a6a08,2024-07-18,,999-46-8120,,,,Guillermo498,Ignacio928,Magaña874,,,,white,hispanic,M,Kingston  Kingston  JM,499 Fadel Key,Anaheim,California,Orange County,6059,92808,33.83858635831993,-117.98474727984443,150.00,3241.42,13642
b851c9e0-e5af-2b9e-a662-41bf57c01de5,1942-03-04,,999-75-8813,S99978592,X2471793X,Mrs.,Cyrstal592,,Cummerata161,,Leannon79,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,389 Will Fork Unit 0,Livermore,California,Alameda County,6001,94550,37.804390919925474,-121.94247756385134,181561.27,602120.72,27933
3bfe99f8-a3a1-4c66-76ec-7a78d8053e73,2006-07-01,,999-67-7166,S99928263,,Ms.,Lorena247,Ángela136,Adame662,,,,white,hispanic,F,Wesley  Saint Andrew Parish  DM,788 Wiegand Mission,Fresno,California,Fresno County,6019,93730,36.91299755834646,-119.63979181311534,53420.10,198783.52,73958
e157994e-7a6f-e1fc-3adb-7c3836e2dc75,2023-07-28,,999-45-8142,,,,Derek111,Eugene421,Corkery305,,,,white,hispanic,M,Chula Vista  California  US,134 Huel Union,Los Angeles,California,Los Angeles County,6037,90045,34.17374289864227,-118.64906705393935,11855.58,2322.53,59680
37a53d43-8164-78b9-f172-3d0482e23bbc,1970-08-25,1985-12-08,999-90-4351,,,,Jody426,Terrell212,Reinger292,,,,white,nonhispanic,M,West Covina  California  US,1049 Botsford Viaduct Apt 67,Santee,California,San Diego County,6073,92020,32.946870739614745,-116.91339971222651,6841.49,62614.95,37536
c378fa89-70eb-220c-b3d1-f191a0643106,2009-04-18,,999-18-2192,,,,Claretta294,Leesa210,Rath779,,,,white,nonhispanic,F,Ontario  California  US,1027 Satterfield Brook,Clovis,California,Fresno County,6019,93611,36.81386547495252,-119.75121685798244,57725.17,16560.55,994787
90ffac31-0426-e703-1b9b-63f969789d8a,1998-04-07,,999-76-1184,S99921340,X17787677X,Ms.,Quyen270,Jewell855,Mueller846,,,,white,nonhispanic,F,Sebastopol  California  US,633 Quitzon Drive,Ladera Ranch,California,Orange County,6059,92694,33.58082690615469,-117.62394007640174,167432.74,416138.07,201013
addbc8bd-86a5-58ae-539c-3e67c20606d5,2022-11-08,,999-92-7254,,,,Raphael767,Alfredo17,Yost751,,,,white,nonhispanic,M,Antioch  California  US,169 Kuhn Neck,San Bernardino,California,San Bernardino County,6071,92408,34.06942400081632,-117.29388178332204,8622.18,0.00,113961
4dd7b5d4-411e-3ea8-27fc-ccd0f056701c,1923-08-23,2005-05-22,999-28-3988,S99995321,X70993136X,Mr.,Bobby524,Alphonso102,Rutherford999,,,M,asian,nonhispanic,M,La Mirada  California  US,251 Hilll Neck,Los Angeles,California,Los Angeles County,6037,90272,34.30998993024261,-118.23443208837111,370172.89,2481742.43,29620
7c9abcef-abcd-bf94-9e90-b027a7876efa,1998-01-14,,999-57-8605,S99948650,X77158426X,Ms.,Leigha840,Dorie139,Jaskolski867,,,,white,nonhispanic,F,San Diego  California  US,701 Mills Grove,Cypress,California,Orange County,6059,90720,33.79259517937638,-118.05362154371025,177387.54,219619.84,132836
9bc3774e-2099-6890-c9a5-23cd01ed73ee,2024-07-31,,999-95-6624,,,,Patricia625,Cristina921,Fernández399,,,,white,hispanic,F,Wesley  Saint Andrew Parish  DM,486 Armstrong Bay Unit 49,Garden Grove,California,Orange County,6059,92703,33.80390451967201,-117.93390997590224,4620.25,280.59,189768
847134c5-8996-53af-008b-180f72ebf330,1970-08-25,,999-70-3745,S99995301,X77902182X,Mr.,Kenny207,,Ward668,,,M,white,nonhispanic,M,Hawthorne  California  US,559 Witting Lane,Santee,California,San Diego County,6073,92021,32.90401253391182,-116.91928294887066,183444.82,66766.28,37536
b5179094-72a8-501e-f63b-0763f936b790,2007-12-30,,999-82-9416,S99981233,,,Mindi87,Synthia172,Hickle134,,,,asian,nonhispanic,F,Fresno  California  US,229 Stokes Flat,San Jose,California,Santa Clara County,6085,95112,37.30618406269877,-121.99416375739874,3250.00,79252.96,28523
43d2df9f-1e90-0a85-419a-87cb10a5d71c,2014-02-18,,999-77-5084,,,,Katelin466,Elin732,Walker122,,,,white,nonhispanic,F,Jurupa Valley  California  US,173 Mueller Pathway Suite 52,San Luis Obispo,California,San Luis Obispo County,6079,93401,35.272554230995446,-120.73991232971231,41044.46,6557.90,61210
9d3184d1-196a-d64a-c385-20eae0731a6a,1974-01-04,,999-92-8486,S99961290,X78897908X,Ms.,Melania287,Criselda629,Marvin195,,,S,white,nonhispanic,F,Orangevale  California  US,495 Collier Skyway,Rancho Calaveras,California,Calaveras County,,00000,38.11540911601549,-120.83625613367269,737371.26,650999.43,89444
454e2b87-ec24-84c0-2df6-5b3af08cfc07,1992-07-01,,999-26-6372,S99983797,X86393205X,Mr.,Timoteo39,,Corona300,,,M,hawaiian,hispanic,M,Carolina  Puerto Rico  PR,979 Will Throughway,Azusa,California,Los Angeles County,6037,91702,34.29483272865366,-117.88987409943526,116293.52,10919.33,90092
e0f987e1-79a0-a895-a1be-2e4aa851dc32,1957-03-08,,999-82-3115,S99977325,X23630807X,Mr.,Sal878,Darrel772,O'Kon634,,,W,white,nonhispanic,M,Newport Beach  California  US,1083 Gutkowski Fork,Santa Barbara,California,Santa Barbara County,6083,93117,34.37509053447557,-119.76191347963324,220968.94,167619.33,292443
42c8b8e3-c5bf-1676-b6c1-39e4f9291f40,2002-09-13,2022-03-09,999-14-9182,S99918399,,Ms.,Claretta294,Xochitl483,Kuhic920,,,,asian,nonhispanic,F,Vandenberg AFB  California  US,834 Blick Terrace Unit 58,San Jose,California,Santa Clara County,6085,95125,37.22316596896747,-122.03909571989644,168998.01,515585.79,91954
99d99440-9af3-2dd5-0064-ace956744933,1970-11-27,,999-69-9227,S99925343,X48855276X,Mr.,Rogelio17,Riley817,Powlowski563,,,D,hawaiian,nonhispanic,M,Gilroy  California  US,219 Wiza Run Suite 7,Mountain View,California,Santa Clara County,6085,94024,37.41642542100834,-122.11902755335491,198768.35,50971.75,150215
b34880d0-807c-5e47-5021-d234f24dc922,2021-12-22,,999-24-6437,,,,Daniel959,Sancho742,Enríquez603,,,,asian,hispanic,M,Roseau  Saint George  DM,627 Stamm Center Unit 82,El Cajon,California,San Diego County,6073,92071,32.809606972699314,-116.8666061060647,7109.79,0.00,88163
71d1f2c7-ff2c-01ac-654b-412047e4d260,1977-05-22,,999-61-6665,S99960558,X89914104X,Mrs.,Joy676,,Weimann465,,Schmeler639,M,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,953 Crona Frontage road Apt 33,Los Angeles,California,Los Angeles County,6037,90068,34.038595985138855,-118.285070352338,14109.57,902592.17,6928
212d3ab9-9b84-382f-fa72-ac2f1b9bad45,1982-08-12,,999-34-3250,S99943499,X7165848X,Mrs.,Mandie666,Staci390,Glover433,MD,Konopelski743,M,asian,nonhispanic,F,Ahmedabad  Gujarat  IN,557 Vandervort Green,Cherryland,California,Alameda County,,00000,37.70263451408744,-122.12955359232008,425519.47,404848.18,28063
c62d937a-149f-8367-c70f-4523c595aa25,1962-08-01,,999-44-9004,S99945007,X50919616X,Mrs.,Ozella681,Stacy406,O'Hara248,,Glover433,M,white,nonhispanic,F,San Jose  California  US,945 Stracke Viaduct,Felton,California,Santa Cruz County,6087,95018,37.03313511621275,-122.02363743898302,400682.06,1660109.48,137633
e0bbeb32-c3f6-71d2-907e-258842a1bca2,2002-09-13,,999-23-8031,S99981256,X441112X,Ms.,Nada112,Josette398,Cummings51,,,,asian,nonhispanic,F,Fairview  California  US,1064 Paucek Glen,San Jose,California,Santa Clara County,6085,95127,37.24676181420454,-121.78806408197231,101882.15,347238.16,91954
6edc598b-73b6-4c55-2550-fa603b20ca43,1923-08-23,,999-60-9232,S99931074,X8601076X,Mr.,Van763,Vernon254,Cronin387,,,M,asian,nonhispanic,M,Byron  California  US,512 Kerluke Track Apt 88,Los Angeles,California,Los Angeles County,6037,91306,34.01720119724682,-118.34827715336688,278589.69,512135.63,29620
ffbf4c15-e945-507a-33c5-8599a6ab76bc,2014-11-23,,999-53-6876,,,,Soila394,Evangelina20,Gerhold939,,,,white,hispanic,F,Newport Beach  California  US,726 Spinka Dam,Santa Cruz,California,Santa Cruz County,6087,95064,37.07642451289356,-122.13957492470254,10652.23,70883.77,56863
d21532a7-bd5b-e73c-6a65-550777c6bca4,1988-04-20,,999-40-4677,S99938871,X6066405X,Mrs.,Amalia471,Ana972,Esquibel766,,Delgadillo349,D,white,hispanic,F,Juarez  Chihuahua  MX,769 Smitham Stravenue Apt 43,Santa Ana,California,Orange County,6059,92707,33.80599806442806,-117.89244068740199,298622.18,1087623.27,54973
0a61b47f-80f3-b5c9-078b-9e58b04d0588,1967-09-04,,999-19-9557,S99927410,X8301369X,Mrs.,Tyra356,Seema671,Walter473,,Rolfson709,M,white,nonhispanic,F,Arden-Arcade  California  US,921 McGlynn Alley Suite 80,Oxnard,California,Ventura County,6111,93003,34.22837078282969,-119.17104944624576,416029.55,954735.27,156785
658c0963-6fd7-f1ba-2cb1-ece3f67d2c14,2022-04-01,,999-31-3847,,,,Lamont867,,Nitzsche158,,,,white,hispanic,M,Irvine  California  US,1091 Dare Stravenue,Long Beach,California,Los Angeles County,6037,90814,33.82374308738591,-118.12785508480877,584.45,12621.30,14024
62bb3191-dbae-4fab-cecb-f8be15237a69,1987-12-20,,999-46-1589,S99988551,X41303892X,Mrs.,Janae99,,Hettinger594,,Turcotte120,D,white,hispanic,F,South San Francisco  California  US,603 Hilll Key,Murrieta,California,Riverside County,6065,92584,33.490503679973564,-117.20743594078264,150324.90,799809.17,104071
33f58629-a1c8-7af8-0e27-2e39f2bdcc54,2021-09-03,,999-90-5252,,,,Nikia872,Georgia502,White193,,,,asian,nonhispanic,F,Adelanto  California  US,612 Bednar Meadow,Moreno Valley,California,Riverside County,6065,92557,33.822693639237826,-117.23416756626567,12750.44,1007.02,166723
d1ddd0c3-06c7-b6d3-1bfa-22186fc03a4d,1969-08-24,,999-19-3828,S99953701,X60516310X,Mr.,Hans694,Chad48,Raynor401,,,M,white,nonhispanic,M,Benicia  California  US,519 Swaniawski Street Apt 57,Riverside,California,Riverside County,6065,92503,33.90301293688509,-117.4184278074534,49848.84,838170.01,12484
f9d40672-431e-f32d-7785-fb0b50f82298,2003-03-31,,999-38-2768,S99975852,X71712259X,Ms.,Marilu588,Natalia964,Vera718,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,271 Bernier Underpass Unit 65,Glendale,California,Los Angeles County,6037,91011,34.126137900270756,-118.26676131219473,77448.77,233140.81,109298
3fd7b6e3-f0e8-5928-24e2-0e2e3f8de3a7,1943-12-23,,999-52-4864,S99928345,X31700732X,Mr.,Lenny728,Tristan353,Tremblay80,,,S,white,hispanic,M,Brentwood  California  US,257 Kirlin Landing Unit 39,Yorba Linda,California,Orange County,6059,92886,33.84105392839273,-117.82596122137699,378438.37,263888.40,111897
6e3a24b0-5c49-88c1-4abf-e5ced03360d5,1957-03-07,,999-22-8084,S99999500,X84572720X,Mr.,Melvin857,Wm806,Fritsch593,,,M,white,nonhispanic,M,West Rancho Dominguez  California  US,731 Volkman Boulevard,North Highlands,California,Sacramento County,6067,95660,38.635188035075686,-121.36474228995755,209547.14,123018.82,190050
51a756a5-69d9-df60-e19d-3181d88dcadb,1987-07-19,,999-31-6109,S99910705,X30474424X,Ms.,Gabrielle769,Cathy455,Bartell116,,,S,white,nonhispanic,F,Martinez  California  US,484 Kuphal Extension,Carson,California,Los Angeles County,6037,90745,33.7606393883901,-118.24802062128391,210676.18,191463.79,73236
7bf5a3c3-fb25-c550-f6c4-13b465fc0033,1990-10-27,,999-85-8624,S99914028,X75993323X,Mrs.,Ángela136,Verónica383,Verdugo724,,Molina998,M,asian,hispanic,F,Tegucigalpa  Francisco Morazán  HN,380 Hickle Trace,Livermore,California,Alameda County,6001,94551,37.470004866265505,-121.53245193661533,136627.20,194710.51,153375
f300243f-0bf4-b3a6-8b1c-f97d23452a12,1978-03-10,,999-36-8860,S99936002,X39193634X,Mr.,Israel728,Linwood526,Koepp521,,,M,white,nonhispanic,M,Barstow  California  US,244 Feest Port,Oceanside,California,San Diego County,6073,92003,33.32852689764645,-117.19709375068277,113898.02,12549.93,140547
fc88a7be-fc7c-1e54-e377-596b75bf4a01,1992-09-05,,999-47-7791,S99922602,X13893624X,Mr.,Claud279,,Turcotte120,,,M,white,nonhispanic,M,Bakersfield  California  US,630 Konopelski Branch,Los Angeles,California,Los Angeles County,6037,90033,34.02362475954393,-118.28799010474783,88981.73,39814.80,60513
3e9a1237-896a-5bf9-c41a-f378c9c4d7d3,2010-11-02,,999-81-2175,,,,Fermina506,Lewis216,Mante251,,,,white,hispanic,F,Colton  California  US,794 Keebler Port,Fremont,California,Alameda County,6001,94555,37.51297245848665,-121.90850249229328,26082.72,36167.21,108254
8c6514fa-d3e4-46ba-6996-4b9ff8eadf87,2014-03-24,,999-24-7795,,,,Rosamaria757,Charis952,Considine820,,,,white,nonhispanic,F,Sacramento  California  US,239 VonRueden Glen Suite 37,Garden Grove,California,Orange County,6059,92844,33.76772262771489,-117.95123217967846,40315.62,0.00,65633
8579dba0-e2fe-0e39-b22f-a17f7745015f,2020-11-13,,999-14-8718,,,,Athena83,,Goodwin327,,,,white,nonhispanic,F,Santa Barbara  California  US,461 Heller Bypass Unit 96,Alum Rock,California,Santa Clara County,,00000,37.41655795822326,-121.79643709354117,13188.28,11432.61,62103
7beeaa41-5760-87c8-7ec4-b09fbd4ac592,2020-08-24,,999-86-8964,,,,Elroy493,Rodolfo763,Bergstrom287,,,,white,hispanic,M,Bakersfield  California  US,143 Armstrong Union Unit 81,Fullerton,California,Orange County,6059,92835,33.90218442586425,-117.90093591690092,17982.47,1562.15,61638
b4b9b329-152b-8e5f-72cc-582fb19070ad,1983-12-13,,999-93-1965,S99922293,X57931664X,Mrs.,Lucia634,María Soledad68,Delacrúz637,,Razo972,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,983 Baumbach Highlands Suite 1,Thousand Oaks,California,Ventura County,6111,91360,34.097810770890085,-118.8826416330727,295074.52,329161.16,291153
4ae57caa-c610-33a5-d87c-540555772231,1920-12-06,1984-06-26,999-36-8444,S99930650,X76870326X,Mr.,Ramón841,Claudio955,Soria950,,,S,white,hispanic,M,Carolina  Puerto Rico  PR,1001 Heaney Trafficway Unit 58,Los Angeles,California,Los Angeles County,6037,90501,34.07786755397226,-118.22050119191222,371471.85,6459293.03,43599
bf2c04f9-6e93-cca6-de16-7eadc107e34f,1971-03-03,,999-60-7265,S99934860,X22135985X,Mr.,Alfred550,Buster609,Schamberger479,,,M,asian,nonhispanic,M,San Jose  California  US,414 Kunze Fort Unit 16,Mountain View,California,Santa Clara County,6085,94086,37.43571373520982,-122.11225846004896,8956.86,189262.68,10886
a43435cd-dd7e-0644-6f85-1b2f13a6dd3f,1969-02-06,,999-41-5011,S99983785,X71293993X,Mrs.,Drew592,Trinh357,Bogan287,,Stamm704,M,white,nonhispanic,F,Lompoc  California  US,381 Johnston Track,San Diego,California,San Diego County,6073,92120,32.53742405892291,-117.11178200645696,886738.70,326052.53,72786
0b6cace9-bc83-a06e-6acb-4228be95082a,1983-02-12,,999-53-4713,S99999104,X72347706X,Mrs.,Hannelore734,Britney439,Gerlach374,,Gislason620,M,white,nonhispanic,F,Encinitas  California  US,610 Pfeffer Parade,San Diego,California,San Diego County,6073,92065,33.172655362752316,-117.06673612138707,141191.73,823438.48,487345
5fda97f0-427c-01ff-eb92-8ee1d1e32a89,1968-01-31,,999-45-5234,S99913276,X34154369X,Mr.,Darren774,Josue598,Watsica258,,,D,white,nonhispanic,M,Lemon Grove  California  US,703 Funk Key Apt 54,Newark,California,Alameda County,6001,94560,37.50085690274312,-122.01016341477077,632322.53,677807.84,117557
6b02842b-45c6-4e06-62c7-a1ec156fc2fd,1982-02-23,,999-30-2989,S99949252,X54850783X,Mr.,Diego848,Neil122,Bradtke547,,,M,white,nonhispanic,M,Los Gatos  California  US,311 Krajcik Ville Apt 92,Emerald Lake Hills,California,San Mateo County,,00000,37.427413356366266,-122.29860764385558,644456.36,434060.21,106238
cc0912e7-c6f0-41be-7284-54de0f409e37,2024-02-07,,999-70-1835,,,,Ozella681,Rosella686,Lowe577,,,,white,nonhispanic,F,Rialto  California  US,462 Walker Harbor,Arroyo Grande,California,San Luis Obispo County,6079,93433,35.22165739172796,-120.43611053246332,400.00,5082.97,20542
64051208-a649-7862-6710-7cb2fcd0e25b,1993-02-09,,999-17-4317,S99976128,X65750943X,Mrs.,Ana María762,Julia241,Negrón227,,Ponce361,M,asian,hispanic,F,Caguas  Puerto Rico  PR,673 Sipes Village,Glendora,California,Los Angeles County,6037,91702,34.118929018495415,-117.84711469863991,8976.97,935987.50,14970
9838bf32-16f2-2dbc-00ff-906221bdabd1,1980-05-16,,999-77-8459,S99961683,X63945281X,Mrs.,Un745,Tambra47,Tromp100,,Daniel959,M,asian,hispanic,F,Agoura Hills  California  US,607 Rowe Mill,Woodland,California,Yolo County,6113,95776,38.65228089603465,-121.70886348404798,675522.27,495588.38,67461
5da7f647-32d7-5237-153a-0d4e22c4c3fe,2011-09-30,,999-35-8867,,,,Jeannette562,Sirena316,Kovacek682,,,,white,nonhispanic,F,San Francisco  California  US,344 Kirlin Boulevard,Bakersfield,California,Kern County,6029,93306,35.19411076753191,-119.20697536974505,24826.05,27025.76,168782
0d4d8c02-62fc-a157-8086-88c6fc968224,2015-12-16,,999-27-3172,,,,Margarita164,Leticia253,Cabrera242,,,,white,hispanic,F,Bayamon  Puerto Rico  PR,137 Jacobson Loaf Apt 26,Sacramento,California,Sacramento County,6067,95833,38.60370558889546,-121.45801245606458,1750.00,46832.05,43152
38a9e103-501f-38c8-c65a-5e82d56e0ced,2001-08-18,,999-89-6734,S99948978,X17789483X,Mr.,Damon455,Quentin28,Buckridge80,,,,white,nonhispanic,M,Corcoran  California  US,506 Torphy Crossroad Apt 60,Pleasant Hill,California,Contra Costa County,6013,94549,37.98074594165682,-122.05304514817821,11267.02,56786.04,33780
1a51ca6e-4e33-de64-52dd-14b26dc11317,1985-02-10,,999-66-8722,S99963989,X25413387X,Mrs.,Lorena247,Concepción765,Juárez383,,Burgos636,D,white,hispanic,F,Bogota  Bogota  CO,120 Wilderman Dam,View Park-Windsor Hills,California,Los Angeles County,,00000,34.01146163759654,-118.35407163968551,197726.95,350780.71,61686
4315a8e8-6e03-8f94-630d-dc885a505436,1965-07-14,,999-89-4410,S99959207,X47071667X,Mr.,Marcelo725,,Nolan344,,,M,black,nonhispanic,M,Calabasas  California  US,531 Kshlerin Viaduct Suite 12,Acton,California,Los Angeles County,6037,93510,34.44613882595418,-118.26045556279814,192031.16,23379.32,71113
715a984c-56b0-8b94-4f1b-294ff3393fa9,1974-07-30,,999-23-9526,S99984205,X81857810X,Mr.,Collin529,,Haag279,,,S,white,nonhispanic,M,Lancaster  California  US,547 Mayert Gateway Apt 54,San Marcos,California,San Diego County,6073,92069,33.14718930320188,-117.1604660308275,233664.13,41200.52,68928
3fee713f-699a-e66d-7cf0-7b0ce118d5b3,2009-04-15,,999-76-4790,,,,Taina903,,Simonis280,,,,asian,nonhispanic,F,Cudahy  California  US,283 Hills Parade,Antelope,California,Sacramento County,6067,95843,38.73173800483973,-121.40450796615268,59014.11,14756.53,276207
147d4d1c-cf0f-05c0-cfde-ef1403d37533,1991-10-08,,999-41-2844,S99971939,X82518603X,Ms.,Rebbeca432,Shawn523,West559,,,S,white,hispanic,F,Glendale  California  US,645 Hodkiewicz Way Suite 77,El Monte,California,Los Angeles County,6037,91770,34.14544284814526,-118.04926566431281,10160.12,536806.25,17863
7cab8bec-c047-246c-bc78-91410b323877,2007-09-12,,999-36-8513,S99922538,,,Weston546,Edwin773,Walsh511,,,,white,nonhispanic,M,Santa Clara  California  US,584 White Burg Suite 71,San Bernardino,California,San Bernardino County,6071,92408,34.15320241937534,-117.28701994940262,3984.05,119694.19,32279
4af10d15-3ee1-ff02-4742-bb2985d2f028,2003-01-22,,999-54-2816,S99953936,X38066477X,Ms.,Twana617,Apryl870,Crooks415,,,,black,nonhispanic,F,San Jose  California  US,294 Larson Manor,Los Angeles,California,Los Angeles County,6037,91040,34.10865514982278,-118.18807995738878,135332.56,229966.54,60928
2665d7eb-d99b-b3c3-fc3e-e5aa60e65549,2013-04-27,,999-88-5110,,,,Virginia437,Josefina523,Montalvo564,,,,white,hispanic,F,Guatemala City  Guatemala  GT,801 Jacobs Corner Suite 85,Woodville,California,Tulare County,6107,93257,36.00496237183417,-118.84478038071164,2566.90,57756.58,41447
8d9fdb16-e154-dbcc-432d-45ba3ce1b973,1997-02-11,,999-56-4858,S99921176,X38633020X,Mr.,Wiley422,Darrin898,West559,,,M,white,hispanic,M,Los Angeles  California  US,954 Botsford Route,Fairfield,California,Solano County,6095,94591,38.115165316075235,-122.21028625527333,28360.74,86880.39,37898
beca4127-3458-ad88-2e0a-852867b5112d,2011-08-02,,999-56-9471,,,,Pam996,,Bauch723,,,,white,nonhispanic,F,Ridgecrest  California  US,1083 Tillman Gardens,Los Alamitos,California,Orange County,6059,90740,33.76469303028529,-118.04550507186832,73007.09,21091.48,363071
